1495656979292,1,XNOGMOBUDLMK,1574,5.227197790868953,outcome
1495656979926,2,OZSAWIEDSKSX,3027,496.5329214332767,ACCOUNT
1495656979876,3,WSUAXYOQSDAT,2910,59.48434634833567,income
1495656979432,4,OKKWAXSEGJAU,8162,685.8237895046321,income
1495656979739,5,OTNQUSEDDQLR,3349,671.8721184856303,income
1495656980128,6,EANSBFDBJLXG,9110,246.97682804541088,ACCOUNT
1495656979906,7,BNQHGNBXNOEQ,6005,665.5721117231982,outcome
1495656979864,8,DGPNMSYNGSEZ,8497,458.9480169885156,outcome
1495656979571,9,IPBTZGEGEPHU,9932,136.33630196429854,ACCOUNT
1495656980280,10,ISHODZIMMBRC,5621,440.8167347820816,ACCOUNT
1495656979665,11,CQMMMHGSJFTK,3690,798.6930399789965,income
1495656979683,12,RQMFPBEQPWJS,6001,541.7886000010237,outcome
1495656979941,13,CAXEGRTYLIWK,9975,53.72742517995034,income
1495656980171,14,ZPOUMATCKHIE,5002,882.5354208036408,outcome
1495656979956,15,SHMNYOICTODH,5229,961.1228631688955,outcome
1495656979578,16,YLDGOSTHUUNM,8053,714.6038609863133,outcome
1495656979532,17,XZXBYXZKBQWR,5796,22.52968402398078,outcome
1495656979952,18,IXSNDWRBXMOW,2723,896.3650303542213,outcome
1495656980405,19,NMNULIQSXFJF,8851,607.6243415339616,ACCOUNT
1495656979917,20,KMKYZTHPZXJP,2833,313.97340800225646,income
1495656979624,21,PTUPGANPQOGK,6971,218.56174553493307,outcome
1495656979918,22,XSDRPSQBELML,7343,898.9211233936409,ACCOUNT
1495656979946,23,PPTIXSTJNQYO,8770,649.6967238091797,income
1495656979859,24,SRBTGJUUUTJT,7161,693.932163123321,outcome
1495656979611,25,TFBIFYSTTWZY,2380,471.422620575195,ACCOUNT
1495656979877,26,PJOYBAJXJCQI,6417,711.1335825535994,outcome
1495656980283,27,WMUXNLXNEJYZ,7550,468.4069497872936,ACCOUNT
1495656980244,28,PXXLIMGAXBFF,7511,925.9234863431165,income
1495656979840,29,OTFNNNWTCNDL,6622,525.168179565982,ACCOUNT
1495656979665,30,LAAQENWTOWZG,5310,734.6629895619486,income
1495656979752,31,EMQWFSAFECOS,1836,707.3996064118529,income
1495656980277,32,GLZSSXRGKHKH,5043,594.6252088451329,ACCOUNT
1495656980217,33,HJABTRNMKZMI,6640,559.8841886029043,outcome
1495656979981,34,PYFIZSJDZBBQ,9592,994.6890213410725,ACCOUNT
1495656980193,35,PPXOZQUJZCMO,8233,220.756135561719,income
1495656979869,36,ACLTTISTSHBY,6774,568.6162979829949,outcome
1495656979781,37,FPZJTGDYZACB,4025,773.7977423283014,ACCOUNT
1495656979939,38,SKDZMIIAPJMP,6014,451.74055802843156,outcome
1495656980026,39,KQAQNLMNFHGW,9107,676.0020410512936,outcome
1495656980086,40,LKMGTLHDJCJT,6671,889.2417051652974,income
1495656980222,41,DCCCSQDAJKYB,4529,312.40752811482014,income
1495656979438,42,IBLEFZPZWYSQ,5632,68.76109859121287,income
1495656980123,43,WYCMYRPDAABM,4262,167.372408698959,income
1495656979768,44,GGKRNCPSHWYI,8617,551.7687244966633,ACCOUNT
1495656980045,45,QJEQWIFZHSTI,7748,66.86191338851738,outcome
1495656980279,46,OPYRFLRZSNTJ,7549,485.3157659937957,outcome
1495656979883,47,RXLDXYUJZZEC,2493,321.8939700308853,income
1495656980390,48,KMPHEEPFKTDD,3820,832.8838967738254,ACCOUNT
1495656979930,49,EDCSSPKNPBJG,4587,194.96749115499725,outcome
1495656979530,50,FDPIUPOPSPMN,8160,471.75858069364364,outcome
1495656980210,51,PEYQDDYEARJO,4307,204.5435143341088,ACCOUNT
1495656979582,52,QHBJGOKAWGIK,8116,386.87207271786616,outcome
1495656980205,53,BMRGXSRBWTPP,2305,239.33258082993697,ACCOUNT
